timestamp,year,month,day,radn,maxt,mint,rain,evap,tavg,humid,wind,sumradn,datetime,month_day,past_year
2006-03-26,2006,3,85,15.064,18.6,2.7,0.0,,10.0,45.4,1.6,8.9,20060326,0326,2005
2006-03-27,2006,3,86,16.25,18.7,-0.3,0.0,,8.5,48.1,1.3,10.0,20060327,0327,2005
2006-03-28,2006,3,87,11.872,6.0,-0.4,1.0,,2.3,61.8,4.0,5.6,20060328,0328,2005
2006-03-29,2006,3,88,17.322,12.6,-5.0,0.0,,4.7,51.5,2.1,10.9,20060329,0329,2005
2006-03-30,2006,3,89,17.708,11.1,-2.2,0.0,,5.3,48.5,3.7,11.2,20060330,0330,2005
2006-03-31,2006,3,90,17.378,19.8,-5.8,0.0,,7.6,50.9,1.3,10.8,20060331,0331,2005
2006-04-01,2006,4,91,6.363,15.3,4.0,7.0,,10.7,80.4,2.2,0.0,20060401,0401,2005
2006-04-02,2006,4,92,11.247,13.6,0.0,1.0,,7.9,79.5,2.7,4.7,20060402,0402,2005
2006-04-03,2006,4,93,15.23,21.2,-1.2,0.0,,10.0,69.9,0.9,8.5,20060403,0403,2005
2006-04-04,2006,4,94,6.483,12.0,7.8,21.0,,10.4,86.8,1.0,0.0,20060404,0404,2005
2006-04-05,2006,4,95,14.843,20.1,4.1,0.0,,12.0,66.5,2.4,8.0,20060405,0405,2005
2006-04-06,2006,4,96,14.593,16.7,1.0,0.0,,9.2,72.1,1.3,7.7,20060406,0406,2005
2006-04-07,2006,4,97,16.643,18.7,2.9,0.0,,12.0,65.4,2.2,9.6,20060407,0407,2005
2006-04-08,2006,4,98,16.709,20.2,2.2,0.0,,11.1,52.6,1.6,9.6,20060408,0408,2005
2006-04-09,2006,4,99,11.303,21.2,4.8,8.0,,12.9,64.0,2.2,4.4,20060409,0409,2005
2006-04-10,2006,4,100,6.712,16.3,13.3,5.0,,14.8,78.9,3.5,0.0,20060410,0410,2005
2006-04-11,2006,4,101,6.749,15.6,10.0,12.0,,13.7,85.6,1.6,0.0,20060411,0411,2005
2006-04-12,2006,4,102,13.993,24.3,8.0,0.0,,14.6,74.1,1.7,6.8,20060412,0412,2005
2006-04-13,2006,4,103,9.583,15.1,8.6,0.0,,10.7,71.1,1.8,2.6,20060413,0413,2005
2006-04-14,2006,4,104,18.252,18.2,6.3,0.0,,12.0,45.5,2.3,10.7,20060414,0414,2005
2006-04-15,2006,4,105,15.431,17.2,2.7,0.0,,9.0,55.3,1.1,8.0,20060415,0415,2005
2006-04-16,2006,4,106,19.549,14.1,0.8,0.0,,7.0,51.3,3.2,11.8,20060416,0416,2005
2006-04-17,2006,4,107,17.358,20.3,-0.2,0.0,,10.0,53.0,1.8,9.7,20060417,0417,2005
2006-04-18,2006,4,108,15.157,23.2,3.5,0.0,,14.7,60.1,3.5,7.6,20060418,0418,2005
2006-04-19,2006,4,109,7.241,16.5,4.5,17.5,,12.5,71.8,3.7,0.2,20060419,0419,2005
2006-04-20,2006,4,110,9.538,10.1,5.3,1.0,,7.5,61.6,4.4,2.3,20060420,0420,2005
2006-04-21,2006,4,111,19.19,18.2,3.5,0.0,,10.6,55.5,2.6,11.2,20060421,0421,2005
2006-04-22,2006,4,112,11.559,15.1,5.8,2.5,,9.0,77.9,0.8,4.1,20060422,0422,2005
2006-04-23,2006,4,113,15.392,19.2,2.5,0.0,,9.6,69.5,2.8,7.6,20060423,0423,2005
2006-04-24,2006,4,114,19.019,18.3,1.1,0.0,,9.6,57.8,2.0,10.9,20060424,0424,2005
2006-04-25,2006,4,115,18.741,22.0,0.8,0.0,,11.7,48.0,1.3,10.6,20060425,0425,2005
2006-04-26,2006,4,116,7.568,14.5,8.1,1.5,,11.2,72.3,0.8,0.3,20060426,0426,2005
2006-04-27,2006,4,117,11.852,18.7,6.4,0.0,,11.5,75.1,1.1,4.2,20060427,0427,2005
2006-04-28,2006,4,118,17.239,23.2,2.7,0.0,,12.3,65.6,1.4,9.1,20060428,0428,2005
2006-04-29,2006,4,119,9.514,15.8,5.8,3.0,,11.1,83.6,0.9,2.0,20060429,0429,2005
2006-04-30,2006,4,120,17.429,27.8,6.9,0.0,,17.8,64.6,2.2,9.2,20060430,0430,2005
2006-05-01,2006,5,121,18.016,30.5,11.0,0.0,,20.8,66.4,1.3,9.7,20060501,0501,2005
2006-05-02,2006,5,122,17.835,25.0,13.8,0.0,,19.0,42.8,3.0,9.5,20060502,0502,2005
2006-05-03,2006,5,123,20.07,25.3,5.9,0.0,,15.7,52.5,1.3,11.5,20060503,0503,2005
2006-05-04,2006,5,124,16.918,28.1,6.9,0.0,,18.3,59.4,2.4,8.6,20060504,0504,2005
2006-05-05,2006,5,125,12.547,24.7,16.0,0.0,,20.8,68.4,4.4,4.6,20060505,0505,2005
2006-05-06,2006,5,126,7.615,21.2,17.7,49.0,,19.1,86.5,2.3,0.1,20060506,0506,2005
2006-05-07,2006,5,127,11.169,26.7,16.0,1.0,,20.0,80.9,1.6,3.3,20060507,0507,2005
2006-05-08,2006,5,128,19.035,23.1,14.3,0.0,,18.5,69.0,2.1,10.4,20060508,0508,2005
2006-05-09,2006,5,129,17.077,28.0,10.3,8.5,,18.8,74.0,1.3,8.6,20060509,0509,2005
2006-05-10,2006,5,130,9.143,22.2,15.6,26.0,,18.0,84.8,1.4,1.4,20060510,0510,2005
2006-05-11,2006,5,131,13.592,25.0,14.1,0.0,,18.5,75.6,1.7,5.4,20060511,0511,2005
2006-05-12,2006,5,132,9.519,20.7,11.1,1.0,,15.9,53.8,1.7,1.7,20060512,0512,2005
2006-05-13,2006,5,133,18.074,21.3,8.1,0.0,,14.4,64.4,1.8,9.4,20060513,0513,2005
2006-05-14,2006,5,134,20.761,23.6,9.1,0.0,,15.8,65.1,1.5,11.8,20060514,0514,2005
2006-05-15,2006,5,135,19.234,25.5,8.3,0.0,,16.8,65.5,1.1,10.4,20060515,0515,2005
2006-05-16,2006,5,136,17.371,26.2,9.8,0.0,,18.4,62.3,0.7,8.7,20060516,0516,2005
2006-05-17,2006,5,137,15.283,25.1,13.8,0.0,,18.7,68.8,0.7,6.8,20060517,0517,2005
2006-05-18,2006,5,138,8.526,21.1,13.3,3.0,,17.1,79.0,0.6,0.7,20060518,0518,2005
2006-05-19,2006,5,139,7.765,17.7,13.5,84.0,,15.4,85.0,2.3,0.0,20060519,0519,2005
2006-05-20,2006,5,140,17.233,27.2,11.3,0.5,,18.5,75.9,0.9,8.5,20060520,0520,2005
2006-05-21,2006,5,141,17.03,30.1,13.3,0.0,,22.0,66.1,2.0,8.3,20060521,0521,2005
2006-05-22,2006,5,142,8.035,23.5,16.7,9.0,,20.3,79.9,3.4,0.2,20060522,0522,2005
2006-05-23,2006,5,143,16.509,24.7,13.8,0.0,,18.1,74.4,1.9,7.8,20060523,0523,2005
2006-05-24,2006,5,144,16.859,28.0,12.6,0.0,,19.0,70.1,1.4,8.1,20060524,0524,2005
2006-05-25,2006,5,145,16.207,24.5,14.1,0.0,,19.0,64.5,1.3,7.5,20060525,0525,2005
2006-05-26,2006,5,146,9.315,21.7,14.8,2.5,,18.1,75.5,1.5,1.3,20060526,0526,2005
2006-05-27,2006,5,147,8.102,20.8,16.1,11.5,,18.6,77.5,2.1,0.2,20060527,0527,2005
2006-05-28,2006,5,148,10.12,21.5,13.3,0.5,,17.1,78.9,1.3,2.0,20060528,0528,2005
2006-05-29,2006,5,149,17.042,25.7,10.3,0.0,,17.4,75.3,1.2,8.2,20060529,0529,2005
2006-05-30,2006,5,150,21.401,28.7,10.8,0.0,,19.6,66.4,1.2,12.1,20060530,0530,2005
2006-05-31,2006,5,151,21.19,30.8,11.6,0.0,,21.2,64.4,0.8,11.9,20060531,0531,2005
2006-06-01,2006,6,152,18.302,30.7,14.5,0.0,,22.4,67.8,0.9,9.3,20060601,0601,2005
2006-06-02,2006,6,153,20.542,31.8,16.6,0.0,,24.5,54.3,1.9,11.3,20060602,0602,2005
2006-06-03,2006,6,154,19.66,30.0,18.0,0.0,,23.3,54.0,1.4,10.5,20060603,0603,2005
2006-06-04,2006,6,155,15.32,28.0,17.5,0.0,,21.6,70.4,1.2,6.6,20060604,0604,2005
2006-06-05,2006,6,156,19.342,30.0,14.8,0.0,,22.5,70.5,1.1,10.2,20060605,0605,2005
2006-06-06,2006,6,157,20.13,32.2,16.5,0.0,,23.5,66.6,1.2,10.9,20060606,0606,2005
2006-06-07,2006,6,158,16.234,30.2,16.3,0.0,,22.9,67.4,1.4,7.4,20060607,0607,2005
2006-06-08,2006,6,159,8.991,21.7,17.7,0.0,,19.7,74.8,1.7,0.9,20060608,0608,2005
2006-06-09,2006,6,160,20.929,28.8,16.1,0.0,,22.3,61.1,1.3,11.6,20060609,0609,2005
2006-06-10,2006,6,161,16.027,27.2,15.1,4.5,,21.2,69.6,3.6,7.2,20060610,0610,2005
2006-06-11,2006,6,162,20.827,27.1,15.1,0.0,,21.0,68.0,2.1,11.5,20060611,0611,2005
2006-06-12,2006,6,163,20.496,30.7,12.6,0.0,,21.4,68.1,1.6,11.2,20060612,0612,2005
2006-06-13,2006,6,164,19.161,30.3,13.6,0.0,,22.5,64.1,1.4,10.0,20060613,0613,2005
2006-06-14,2006,6,165,8.013,22.2,16.2,33.0,,19.9,83.9,1.3,0.0,20060614,0614,2005
2006-06-15,2006,6,166,17.492,25.0,16.2,0.5,,20.6,75.5,1.7,8.5,20060615,0615,2005
2006-06-16,2006,6,167,19.835,30.2,13.6,0.0,,20.9,67.9,1.3,10.6,20060616,0616,2005
2006-06-17,2006,6,168,20.616,31.7,13.1,0.0,,22.3,67.6,1.2,11.3,20060617,0617,2005
2006-06-18,2006,6,169,20.17,29.7,16.8,0.0,,22.9,71.4,1.3,10.9,20060618,0618,2005
2006-06-19,2006,6,170,17.94,31.3,16.2,0.0,,23.6,66.8,0.8,8.9,20060619,0619,2005
2006-06-20,2006,6,171,19.722,32.7,16.6,0.0,,24.9,64.3,1.3,10.5,20060620,0620,2005
2006-06-21,2006,6,172,15.709,31.1,21.8,17.0,,25.0,77.3,1.3,6.9,20060621,0621,2005
2006-06-22,2006,6,173,8.241,25.3,21.3,38.0,,22.8,88.9,0.5,0.2,20060622,0622,2005
2006-06-23,2006,6,174,13.922,29.2,20.5,0.0,,24.0,78.9,1.3,5.3,20060623,0623,2005
2006-06-24,2006,6,175,11.356,30.0,20.6,0.0,,24.5,72.9,1.2,3.0,20060624,0624,2005
2006-06-25,2006,6,176,8.012,22.2,18.7,23.5,,20.7,86.3,0.8,0.0,20060625,0625,2005
2006-06-26,2006,6,177,12.464,26.7,19.2,0.5,,22.6,84.3,1.1,4.0,20060626,0626,2005
2006-06-27,2006,6,178,12.014,27.5,18.7,0.0,,23.3,82.0,0.6,3.6,20060627,0627,2005
2006-06-28,2006,6,179,18.133,33.7,21.1,0.0,,26.6,72.9,0.8,9.1,20060628,0628,2005
2006-06-29,2006,6,180,17.013,29.1,23.2,0.5,,25.7,75.3,3.0,8.1,20060629,0629,2005
2006-06-30,2006,6,181,9.883,28.7,23.3,0.5,,25.1,79.6,2.0,1.7,20060630,0630,2005
2006-10-01,2006,10,274,10.143,25.8,13.3,0.0,,18.8,73.9,0.8,5.1,20061001,1001,2006
2006-10-02,2006,10,275,10.817,27.1,11.5,0.0,,17.6,73.3,0.9,5.9,20061002,1002,2006
2006-10-03,2006,10,276,11.391,27.8,10.3,0.0,,17.2,76.0,0.8,6.6,20061003,1003,2006
2006-10-04,2006,10,277,11.959,28.1,11.0,0.0,,17.1,72.9,0.8,7.3,20061004,1004,2006
2006-10-05,2006,10,278,14.71,26.3,11.3,0.0,,18.8,57.6,2.1,10.4,20061005,1005,2006
2006-10-06,2006,10,279,14.163,27.6,9.8,0.0,,17.4,63.1,1.9,9.9,20061006,1006,2006
2006-10-07,2006,10,280,11.905,27.5,6.4,0.0,,15.6,69.1,1.2,7.5,20061007,1007,2006
2006-10-08,2006,10,281,11.287,26.3,8.6,0.0,,16.2,77.4,0.6,6.9,20061008,1008,2006
2006-10-09,2006,10,282,9.781,26.2,12.8,0.0,,18.4,80.1,0.6,5.3,20061009,1009,2006
2006-10-10,2006,10,283,8.823,27.1,12.0,0.0,,17.3,78.0,0.7,4.3,20061010,1010,2006
2006-10-11,2006,10,284,11.323,26.2,10.8,0.0,,17.7,77.3,0.6,7.2,20061011,1011,2006
2006-10-12,2006,10,285,12.652,27.0,9.3,0.0,,17.1,69.9,1.1,8.8,20061012,1012,2006
2006-10-13,2006,10,286,12.392,25.1,6.8,0.0,,14.2,71.0,0.8,8.6,20061013,1013,2006
2006-10-14,2006,10,287,13.525,26.3,6.1,0.0,,15.0,70.6,0.8,10.0,20061014,1014,2006
2006-10-15,2006,10,288,12.742,28.6,7.0,0.0,,16.3,72.1,0.9,9.2,20061015,1015,2006
2006-10-16,2006,10,289,11.795,27.0,8.3,0.0,,15.7,78.5,0.7,8.2,20061016,1016,2006
2006-10-17,2006,10,290,7.695,24.7,10.1,0.0,,15.5,82.9,0.5,3.5,20061017,1017,2006
2006-10-18,2006,10,291,11.207,27.0,9.1,0.0,,15.6,76.8,0.6,7.7,20061018,1018,2006
2006-10-19,2006,10,292,8.676,25.8,9.1,0.0,,16.4,77.0,0.6,4.8,20061019,1019,2006
2006-10-20,2006,10,293,12.31,27.7,11.3,0.0,,18.3,66.4,0.9,9.2,20061020,1020,2006
2006-10-21,2006,10,294,12.224,26.2,8.3,0.0,,16.3,74.0,1.0,9.2,20061021,1021,2006
2006-10-22,2006,10,295,4.496,18.0,10.6,21.5,,15.4,90.6,0.6,0.0,20061022,1022,2006
2006-10-23,2006,10,296,8.833,20.2,8.3,0.5,,14.2,70.8,2.2,5.3,20061023,1023,2006
2006-10-24,2006,10,297,12.628,23.1,4.9,0.0,,12.9,72.8,0.9,10.0,20061024,1024,2006
2006-10-25,2006,10,298,10.499,21.6,5.5,0.0,,13.1,76.0,0.7,7.5,20061025,1025,2006
2006-10-26,2006,10,299,5.717,18.8,10.0,1.0,,14.3,85.9,0.4,1.7,20061026,1026,2006
2006-10-27,2006,10,300,9.624,20.6,5.5,0.0,,13.2,76.1,0.8,6.6,20061027,1027,2006
2006-10-28,2006,10,301,9.876,23.2,3.2,0.0,,10.7,71.3,0.8,7.0,20061028,1028,2006
2006-10-29,2006,10,302,10.124,21.5,5.8,0.0,,12.3,76.9,1.0,7.4,20061029,1029,2006
2006-10-30,2006,10,303,8.784,22.3,4.5,0.0,,10.9,75.9,0.6,5.8,20061030,1030,2006
2006-10-31,2006,10,304,11.4,23.0,2.2,0.0,,10.5,72.1,0.8,9.2,20061031,1031,2006
2006-11-01,2006,11,305,9.911,22.2,4.9,0.0,,12.0,74.6,0.6,7.4,20061101,1101,2006
2006-11-02,2006,11,306,9.764,20.3,5.0,0.0,,11.2,73.1,1.3,7.3,20061102,1102,2006
2006-11-03,2006,11,307,9.541,21.2,3.2,0.0,,10.7,79.3,0.6,7.1,20061103,1103,2006
2006-11-04,2006,11,308,7.625,20.7,6.6,0.0,,12.7,78.8,0.8,4.7,20061104,1104,2006
2006-11-05,2006,11,309,7.647,21.1,4.9,2.0,,11.7,79.1,1.8,4.8,20061105,1105,2006
2006-11-06,2006,11,310,5.612,13.3,1.2,7.5,,6.3,78.9,1.8,2.2,20061106,1106,2006
2006-11-07,2006,11,311,8.296,11.1,0.6,3.0,,4.5,76.6,1.3,5.8,20061107,1107,2006
2006-11-08,2006,11,312,8.389,19.2,-1.0,0.0,,9.2,77.0,1.7,6.0,20061108,1108,2006
2006-11-09,2006,11,313,7.434,23.3,10.1,0.0,,15.4,74.3,1.6,4.8,20061109,1109,2006
2006-11-10,2006,11,314,8.425,19.7,3.0,0.0,,11.6,60.0,0.9,6.2,20061110,1110,2006
2006-11-11,2006,11,315,8.369,12.8,0.1,0.0,,8.0,49.3,2.9,6.2,20061111,1111,2006
2006-11-12,2006,11,316,10.599,13.8,-3.0,0.0,,3.8,70.3,0.8,9.3,20061112,1112,2006
2006-11-13,2006,11,317,4.156,13.8,-2.2,0.0,,6.3,79.5,0.5,0.6,20061113,1113,2006
2006-11-14,2006,11,318,8.573,12.6,2.0,0.0,,8.2,59.0,2.7,6.7,20061114,1114,2006
2006-11-15,2006,11,319,7.504,14.5,-0.5,0.0,,7.3,69.1,2.0,5.3,20061115,1115,2006
2006-11-16,2006,11,320,8.756,11.6,-0.8,0.0,,4.8,54.5,1.9,7.1,20061116,1116,2006
2006-11-17,2006,11,321,8.56,14.8,-2.0,0.0,,5.2,62.9,1.4,6.9,20061117,1117,2006
2006-11-18,2006,11,322,5.294,13.0,0.0,0.0,,4.4,76.9,0.6,2.4,20061118,1118,2006
2006-11-19,2006,11,323,6.682,18.2,0.6,0.0,,9.7,64.1,0.8,4.4,20061119,1119,2006
2006-11-20,2006,11,324,8.342,16.3,-0.5,0.0,,7.3,63.1,1.2,6.8,20061120,1120,2006
2006-11-21,2006,11,325,7.45,16.5,-2.5,0.0,,5.3,73.3,0.6,5.6,20061121,1121,2006
2006-11-22,2006,11,326,3.481,14.0,1.3,0.0,,8.0,58.4,1.1,0.0,20061122,1122,2006
2006-11-23,2006,11,327,3.458,12.1,8.1,0.0,,10.4,55.5,4.3,0.0,20061123,1123,2006
2006-11-24,2006,11,328,7.47,13.0,2.0,0.0,,8.5,55.1,3.0,5.8,20061124,1124,2006
2006-11-25,2006,11,329,9.44,17.3,-2.0,0.0,,7.5,67.3,0.8,8.7,20061125,1125,2006
2006-11-26,2006,11,330,3.395,16.2,5.8,0.0,,11.3,74.9,0.9,0.0,20061126,1126,2006
2006-11-27,2006,11,331,3.376,12.6,7.5,22.0,,10.3,84.6,1.4,0.0,20061127,1127,2006
2006-11-28,2006,11,332,3.425,10.3,3.9,3.0,,7.4,82.1,0.9,0.1,20061128,1128,2006
2006-11-29,2006,11,333,6.68,9.5,2.0,0.0,,4.8,62.1,1.5,4.9,20061129,1129,2006
2006-11-30,2006,11,334,7.807,10.8,-4.0,0.0,,2.8,68.1,1.2,6.6,20061130,1130,2006
2006-12-01,2006,12,335,6.692,11.1,-2.2,0.0,,2.4,78.3,0.8,5.0,20061201,1201,2006
2006-12-02,2006,12,336,5.315,3.9,-0.8,1.5,,1.4,72.9,2.6,3.0,20061202,1202,2006
2006-12-03,2006,12,337,9.265,3.0,-5.9,0.0,,-1.7,62.6,2.2,8.9,20061203,1203,2006
2006-12-04,2006,12,338,9.167,6.1,-6.4,0.0,,-1.8,68.3,1.2,8.8,20061204,1204,2006
2006-12-05,2006,12,339,5.189,7.1,-5.4,0.0,,-0.6,72.9,0.6,2.9,20061205,1205,2006
2006-12-06,2006,12,340,8.042,12.0,-5.6,0.0,,1.8,78.8,0.5,7.2,20061206,1206,2006
2006-12-07,2006,12,341,3.224,9.1,3.5,3.0,,6.2,92.9,0.6,0.0,20061207,1207,2006
2006-12-08,2006,12,342,3.213,9.3,5.0,6.5,,7.1,83.0,1.6,0.0,20061208,1208,2006
2006-12-09,2006,12,343,3.336,7.5,-0.4,3.0,,4.2,83.4,1.7,0.2,20061209,1209,2006
2006-12-10,2006,12,344,8.092,7.1,-4.5,0.0,,0.1,73.5,1.1,7.4,20061210,1210,2006
2006-12-11,2006,12,345,7.745,9.5,-5.0,0.0,,2.2,69.1,0.6,6.9,20061211,1211,2006
2006-12-12,2006,12,346,8.918,12.8,-3.5,0.0,,2.7,76.9,0.6,8.7,20061212,1212,2006
2006-12-13,2006,12,347,3.699,10.0,0.4,0.0,,4.4,83.1,0.7,0.8,20061213,1213,2006
2006-12-14,2006,12,348,3.43,8.3,-3.0,0.0,,2.3,84.5,0.6,0.4,20061214,1214,2006
2006-12-15,2006,12,349,4.148,9.8,-3.5,0.0,,2.0,82.3,0.6,1.5,20061215,1215,2006
2006-12-16,2006,12,350,3.224,5.5,-3.7,0.5,,0.4,91.1,0.9,0.1,20061216,1216,2006
2006-12-17,2006,12,351,3.745,1.6,-7.9,7.5,,-1.5,83.4,1.6,0.9,20061217,1217,2006
2006-12-18,2006,12,352,6.302,3.5,-8.6,0.0,,-2.3,80.4,0.8,4.8,20061218,1218,2006
2006-12-19,2006,12,353,8.333,5.8,-7.1,0.0,,-2.5,80.5,0.5,7.9,20061219,1219,2006
2006-12-20,2006,12,354,7.938,9.1,-7.0,0.0,,-0.5,82.8,0.5,7.3,20061220,1220,2006
2006-12-21,2006,12,355,8.398,11.0,-4.3,0.0,,0.6,82.3,0.7,8.0,20061221,1221,2006
2006-12-22,2006,12,356,6.498,8.6,-5.4,0.0,,0.0,80.9,0.6,5.1,20061222,1222,2006
2006-12-23,2006,12,357,8.077,10.3,-3.7,0.0,,1.1,81.1,0.9,7.5,20061223,1223,2006
2006-12-24,2006,12,358,5.981,10.3,-5.5,0.0,,0.1,80.1,0.5,4.3,20061224,1224,2006
2006-12-25,2006,12,359,8.88,15.6,-3.5,0.0,,3.9,77.3,0.6,8.7,20061225,1225,2006
2006-12-26,2006,12,360,8.693,15.6,-3.0,0.0,,4.2,78.1,0.7,8.4,20061226,1226,2006
2006-12-27,2006,12,361,3.961,6.6,-2.2,0.0,,1.9,74.6,2.3,1.2,20061227,1227,2006
2006-12-28,2006,12,362,3.573,0.8,-6.8,2.5,,-3.7,67.8,3.4,0.6,20061228,1228,2006
2006-12-29,2006,12,363,9.065,1.2,-11.0,0.0,,-5.9,57.9,1.5,8.9,20061229,1229,2006
2006-12-30,2006,12,364,8.951,5.8,-12.1,0.0,,-3.2,65.1,0.9,8.7,20061230,1230,2006
2006-12-31,2006,12,365,8.971,9.1,-6.9,0.0,,-0.8,64.8,0.6,8.7,20061231,1231,2006
2007-01-01,2007,1,1,3.476,3.2,-5.0,2.5,,0.0,82.3,0.4,0.4,20070101,0101,2006
2007-01-02,2007,1,2,3.288,6.1,-1.8,0.0,,1.3,92.4,0.7,0.1,20070102,0102,2006
2007-01-03,2007,1,3,3.9,10.3,-3.5,0.0,,2.5,81.9,1.1,1.0,20070103,0103,2006
2007-01-04,2007,1,4,8.132,12.3,-2.2,0.0,,4.6,68.3,1.0,7.3,20070104,0104,2006
2007-01-05,2007,1,5,5.943,11.6,-3.9,0.0,,2.4,73.4,0.8,4.0,20070105,0105,2006
2007-01-06,2007,1,6,4.214,3.2,-2.0,11.0,,0.1,81.3,2.6,1.4,20070106,0106,2006
2007-01-07,2007,1,7,3.286,2.2,-1.7,0.9,,0.4,75.6,2.0,0.0,20070107,0107,2006
2007-01-08,2007,1,8,7.232,3.5,-6.4,0.0,,-0.7,75.3,1.7,5.8,20070108,0108,2006
2007-01-09,2007,1,9,8.349,5.3,-8.1,0.0,,-2.5,76.3,0.8,7.4,20070109,0109,2006
2007-01-10,2007,1,10,8.998,6.5,-5.8,0.0,,-1.0,77.1,0.8,8.3,20070110,0110,2006
2007-01-11,2007,1,11,6.229,5.5,-6.3,0.0,,-1.9,75.5,0.7,4.2,20070111,0111,2006
2007-01-12,2007,1,12,5.571,3.9,-5.0,0.0,,-1.1,68.3,1.6,3.2,20070112,0112,2006
2007-01-13,2007,1,13,8.084,2.7,-6.5,0.0,,-1.8,65.8,1.9,6.8,20070113,0113,2006
2007-01-14,2007,1,14,9.717,6.3,-9.6,0.0,,-2.3,64.1,1.1,9.1,20070114,0114,2006
2007-01-15,2007,1,15,8.443,9.6,-6.4,0.0,,0.1,65.4,0.5,7.2,20070115,0115,2006
2007-01-16,2007,1,16,3.454,6.0,-0.4,0.0,,2.4,69.6,0.6,0.0,20070116,0116,2006
2007-01-17,2007,1,17,6.425,8.6,-3.0,0.0,,1.4,73.8,0.9,4.2,20070117,0117,2006
2007-01-18,2007,1,18,8.296,8.0,-5.3,0.0,,0.0,71.8,1.3,6.8,20070118,0118,2006
2007-01-19,2007,1,19,8.201,8.0,-8.1,0.0,,-1.3,66.4,0.7,6.6,20070119,0119,2006
2007-01-20,2007,1,20,9.102,9.0,-4.8,0.0,,0.2,64.9,0.9,7.8,20070120,0120,2006
2007-01-21,2007,1,21,8.869,10.8,-6.8,0.0,,-0.3,74.1,0.5,7.4,20070121,0121,2006
2007-01-22,2007,1,22,9.281,8.8,-5.0,0.0,,1.4,66.9,1.8,7.9,20070122,0122,2006
2007-01-23,2007,1,23,3.628,9.0,-5.5,0.0,,1.1,71.6,0.5,0.0,20070123,0123,2006
2007-01-24,2007,1,24,9.539,9.3,-4.1,0.0,,1.2,70.8,1.3,8.1,20070124,0124,2006
2007-01-25,2007,1,25,9.379,9.1,-7.3,0.0,,-0.6,76.5,0.7,7.8,20070125,0125,2006
2007-01-26,2007,1,26,3.786,1.1,-6.0,5.0,,-1.6,92.4,0.4,0.1,20070126,0126,2006
2007-01-27,2007,1,27,6.4,4.5,-3.9,1.0,,0.6,89.8,0.8,3.6,20070127,0127,2006
2007-01-28,2007,1,28,4.07,2.5,-4.0,2.5,,-0.9,88.3,0.8,0.4,20070128,0128,2006
2007-01-29,2007,1,29,9.401,6.3,-7.3,0.0,,-1.9,82.9,0.6,7.5,20070129,0129,2006
2007-01-30,2007,1,30,5.412,5.5,-5.4,0.0,,-0.8,79.6,1.5,2.1,20070130,0130,2006
2007-01-31,2007,1,31,9.905,5.1,-6.5,0.5,,-0.1,70.9,1.3,8.0,20070131,0131,2006
2007-02-01,2007,2,32,6.937,2.0,-6.5,0.3,,-1.9,65.8,2.3,4.0,20070201,0201,2006
2007-02-02,2007,2,33,10.881,2.7,-9.3,0.3,,-2.7,67.3,1.7,9.1,20070202,0202,2006
2007-02-03,2007,2,34,9.573,9.3,-6.4,0.0,,1.8,70.0,1.3,7.3,20070203,0203,2006
2007-02-04,2007,2,35,11.185,14.1,-4.9,0.0,,2.2,73.1,0.9,9.3,20070204,0204,2006
2007-02-05,2007,2,36,9.631,13.6,-5.9,0.0,,2.0,75.3,0.7,7.2,20070205,0205,2006
2007-02-06,2007,2,37,10.013,17.2,-2.2,0.0,,5.0,75.1,0.5,7.6,20070206,0206,2006
2007-02-07,2007,2,38,10.556,19.1,-2.0,0.0,,6.5,69.5,0.6,8.2,20070207,0207,2006
2007-02-08,2007,2,39,4.148,10.5,6.4,21.0,,8.9,91.3,0.6,0.0,20070208,0208,2006
2007-02-09,2007,2,40,4.821,9.1,3.2,0.0,,6.4,78.0,2.0,0.8,20070209,0209,2006
2007-02-10,2007,2,41,7.743,10.0,-0.4,0.5,,3.8,71.5,2.4,4.4,20070210,0210,2006
2007-02-11,2007,2,42,12.069,8.6,-3.7,0.0,,1.3,66.6,1.4,9.7,20070211,0211,2006
2007-02-12,2007,2,43,12.154,10.6,-6.5,0.0,,0.6,69.4,0.7,9.7,20070212,0212,2006
2007-02-13,2007,2,44,5.561,11.8,-5.1,32.0,,4.0,79.3,0.7,1.5,20070213,0213,2006
2007-02-14,2007,2,45,8.148,8.5,-0.1,8.5,,3.5,67.4,4.6,4.6,20070214,0214,2006
2007-02-15,2007,2,46,12.58,7.0,-3.5,0.0,,1.0,60.3,2.4,9.9,20070215,0215,2006
2007-02-16,2007,2,47,10.927,11.8,-3.7,0.0,,2.7,67.8,0.9,7.8,20070216,0216,2006
2007-02-17,2007,2,48,4.5,7.5,1.7,5.5,,5.3,81.0,0.9,0.0,20070217,0217,2006
2007-02-18,2007,2,49,11.171,14.8,0.1,0.0,,5.4,73.0,1.2,7.9,20070218,0218,2006
2007-02-19,2007,2,50,12.771,12.8,-3.7,0.0,,2.8,74.4,1.0,9.7,20070219,0219,2006
2007-02-20,2007,2,51,12.861,15.3,-4.0,0.0,,3.7,70.4,1.1,9.7,20070220,0220,2006
2007-02-21,2007,2,52,12.866,16.2,-4.0,0.0,,4.1,64.5,0.9,9.6,20070221,0221,2006
2007-02-22,2007,2,53,8.661,15.3,-3.4,0.0,,4.4,68.8,0.8,4.6,20070222,0222,2006
