timestamp,year,month,day,radn,maxt,mint,rain,evap,tavg,humid,wind,sumradn,datetime,month_day,past_year
1986-01-02,1986,1,2,8.816,-0.8,-13.2,0,1,-7.8,60.8,0.8,8.4,19860102,102,1985
1986-01-03,1986,1,3,3.232,1.4,-10.5,8.3,0.6,-3,78,0.4,0,19860103,103,1985
1986-01-04,1986,1,4,4.918,0.8,-13.6,2.6,0.9,-5.5,69.3,2.3,2.5,19860104,104,1985
1986-01-05,1986,1,5,8.964,-5,-14.2,0,0.8,-10.9,66.3,1,8.5,19860105,105,1985
1986-01-06,1986,1,6,8.927,0.5,-15,0,1,-8.4,63.5,0.6,8.4,19860106,106,1985
1986-01-07,1986,1,7,5.718,4.2,-7,2.2,0.7,-1.6,74,0.7,3.6,19860107,107,1985
1986-01-08,1986,1,8,6.825,-0.2,-6.8,0.7,0.5,-3.9,68.3,1,5.2,19860108,108,1985
1986-01-09,1986,1,9,7.873,0,-12.6,0.1,0.8,-6.2,72,0.6,6.7,19860109,109,1985
1986-01-10,1986,1,10,8.384,-1.4,-11,0,1.1,-7,67,0.9,7.4,19860110,110,1985
1986-01-11,1986,1,11,9.174,0,-13.4,0,1.2,-7.4,63.5,1.1,8.5,19860111,111,1985
1986-01-12,1986,1,12,8.115,3.4,-13.6,0,1,-6.3,59,0.4,6.9,19860112,112,1985
1986-01-13,1986,1,13,8.429,1.9,-8.4,0,1.4,-2.4,53,1.3,7.3,19860113,113,1985
1986-01-14,1986,1,14,8.886,5.2,-11.8,0,1.5,-4.2,57,0.9,7.9,19860114,114,1985
1986-01-15,1986,1,15,5.033,6.7,-3.6,0,1.1,0.1,62.3,0.6,2.3,19860115,115,1985
1986-01-16,1986,1,16,5.621,7.6,-3.8,0,0.9,0.8,71,0.5,3.1,19860116,116,1985
1986-01-17,1986,1,17,3.687,7.9,-4,0,1.1,0.5,74.8,0.3,0.3,19860117,117,1985
1986-01-18,1986,1,18,5.052,7.7,-2.2,0,0.8,1.5,64.8,0.6,2.2,19860118,118,1985
1986-01-19,1986,1,19,9.405,10.8,-4.9,0,1.2,1,64.8,0.6,8.3,19860119,119,1985
1986-01-20,1986,1,20,5.186,6.3,-4.7,0,0.9,-0.4,73.3,0.8,2.3,19860120,120,1985
1986-01-21,1986,1,21,5.864,4.1,-3.8,0,1.1,-0.2,70,1.3,3.2,19860121,121,1985
1986-01-22,1986,1,22,7.124,-0.2,-7.6,0,1.2,-3.6,58,1.4,4.9,19860122,122,1985
1986-01-23,1986,1,23,7.675,6.5,-4,0.4,1.6,0,66.5,1.1,5.6,19860123,123,1985
1986-01-24,1986,1,24,9.975,3.3,-6.5,0,1.7,-2.2,51.8,1,8.7,19860124,124,1985
1986-01-25,1986,1,25,8.576,2,-6.2,0,1.2,-3.5,51.5,1.6,6.7,19860125,125,1985
1986-01-26,1986,1,26,9.512,0,-8.5,0,1.3,-4.8,52.5,1.6,7.9,19860126,126,1985
1986-01-27,1986,1,27,9.5,1.1,-9.8,0,1.4,-5.8,49.8,1,7.8,19860127,127,1985
1986-01-28,1986,1,28,7.409,7.9,-8.3,0,1.2,-2,63.5,0.6,4.9,19860128,128,1985
1986-01-29,1986,1,29,9.401,11,-3.9,0,1.7,1,57.5,0.5,7.5,19860129,129,1985
1986-01-30,1986,1,30,5.187,8.9,-3.4,0,1.4,1.8,63,0.7,1.8,19860130,130,1985
1986-01-31,1986,1,31,8.472,3.7,-4.8,0,1.5,-1.1,58.3,1.3,6.1,19860131,131,1985
1986-02-01,1986,2,32,9.29,2.1,-9.1,0,1.4,-3.8,50.3,1.3,7.1,19860201,201,1985
1986-02-02,1986,2,33,9.812,5.4,-9.7,0,1.2,-2.1,55,1.6,7.7,19860202,202,1985
1986-02-03,1986,2,34,8.575,-1,-7.6,0.3,1.3,-3.8,62.5,1.5,6,19860203,203,1985
1986-02-04,1986,2,35,10.799,0.9,-10,0,1.6,-5.3,57,1.3,8.8,19860204,204,1985
1986-02-05,1986,2,36,7.922,1.6,-8.2,0,1.4,-4.3,50.3,1.1,5,19860205,205,1985
1986-02-06,1986,2,37,9.153,0.2,-12,0,1.3,-6.9,55.5,1.4,6.5,19860206,206,1985
1986-02-07,1986,2,38,11.106,1,-11,0,1.4,-5.4,54.3,1.2,8.9,19860207,207,1985
1986-02-08,1986,2,39,10.473,3,-9.4,0,1.7,-4.1,53.8,1.3,8,19860208,208,1985
1986-02-09,1986,2,40,10.627,4.6,-6.8,0,1.6,-2.2,54.8,0.9,8.1,19860209,209,1985
1986-02-10,1986,2,41,6.783,5.6,-9.6,0,1.6,-2.7,56,0.9,3.2,19860210,210,1985
1986-02-11,1986,2,42,11.747,5.4,-7.6,0,1.8,-1.2,46.8,1.2,9.3,19860211,211,1985
1986-02-12,1986,2,43,11.911,9,-8.2,0,2.1,-1,52,0.9,9.4,19860212,212,1985
1986-02-13,1986,2,44,4.339,6.9,-5,0.2,0.6,0.8,70,0.3,0,19860213,213,1985
1986-02-14,1986,2,45,8.23,12.7,1.8,0.2,1.4,4.8,78,1,4.7,19860214,214,1985
1986-02-15,1986,2,46,5.49,5.2,-3.5,0.1,1,0.7,72.5,1.4,1.3,19860215,215,1985
1986-02-16,1986,2,47,11.923,8.6,-7.6,0,2.1,-1.1,58,0.7,9,19860216,216,1985
1986-02-17,1986,2,48,4.834,8,-3.6,2.6,1.2,1.4,61.3,0.8,0.4,19860217,217,1985
1986-02-18,1986,2,49,5.129,8.1,1.2,5.3,1.1,3.4,78,2.1,0.7,19860218,218,1985
1986-02-19,1986,2,50,10.998,7,-0.5,0,1.9,2.4,69.5,1.6,7.6,19860219,219,1985
1986-02-20,1986,2,51,5.898,3.4,-4,0,1.7,0.1,64.5,1.5,1.5,19860220,220,1985
1986-02-21,1986,2,52,12.951,5,-7.2,0,2,-1.3,61.8,1.3,9.7,19860221,221,1985
1986-02-22,1986,2,53,10.723,7.1,-5.5,0,1.8,-0.4,59.8,1,7,19860222,222,1985
1986-02-23,1986,2,54,12.874,7.1,-5.6,0,2.2,0.3,57.8,1.4,9.4,19860223,223,1985
1986-02-24,1986,2,55,13.572,4.8,-7.3,0,2.1,-1.6,46.8,1.6,10.1,19860224,224,1985
1986-02-25,1986,2,56,13.316,8.4,-8.2,0,2.2,-0.7,52,1.1,9.7,19860225,225,1985
1986-02-26,1986,2,57,7.606,3.4,-5.6,0,1.2,-1.9,63.5,2.2,3.1,19860226,226,1985
1986-02-27,1986,2,58,7.489,-2.9,-10.2,4.5,0.4,-5.1,74.8,1.2,2.9,19860227,227,1985
1986-02-28,1986,2,59,6.836,2.1,-11.5,0.2,1.3,-4.8,73,1.4,2.1,19860228,228,1985
1986-03-01,1986,3,60,8.946,1.7,-8.6,0.2,1.1,-3.6,76.5,1.2,4.4,19860301,301,1985
1986-03-02,1986,3,61,7.574,2.8,-7,0.5,0.9,-2.2,72.5,1.2,2.8,19860302,302,1985
1986-03-03,1986,3,62,12.602,11.7,-5.2,0,2.2,0.7,63.5,0.9,8.3,19860303,303,1985
1986-03-04,1986,3,63,14.14,11.8,-5.8,0,2.4,2.1,58,1.1,9.9,19860304,304,1985
1986-03-05,1986,3,64,14.324,16,-3.1,0,2.7,3.7,52.5,1.3,10,19860305,305,1985
1986-03-06,1986,3,65,14.417,15.4,-3,0,2.4,5.4,51.3,0.7,10,19860306,306,1985
1986-03-07,1986,3,66,14.417,17.7,-1,0,2.7,6.3,57.3,0.9,9.9,19860307,307,1985
1986-03-08,1986,3,67,14.416,18,-1.9,0,2.9,7.1,62.3,0.7,9.8,19860308,308,1985
1986-03-09,1986,3,68,6.488,14.8,-0.4,4.2,1,6.3,81.8,1.9,1.2,19860309,309,1985
1986-03-10,1986,3,69,12.536,10,0.2,0,2.9,3.8,57.8,2,7.6,19860310,310,1985
1986-03-11,1986,3,70,13.746,12.8,-2,0,3.1,4.5,51.5,1.4,8.8,19860311,311,1985
1986-03-12,1986,3,71,14.21,12.4,-4.8,0,2.3,3,57.5,0.7,9.2,19860312,312,1985
1986-03-13,1986,3,72,5.547,7,-1.2,30.8,2.6,3.8,83.3,1.4,0,19860313,313,1985
1986-03-14,1986,3,73,8.745,10.8,5.2,2.4,2.1,7.1,75,3.6,3.3,19860314,314,1985
1986-03-15,1986,3,74,6.116,13.2,-0.8,0,1.4,6,82,1.3,0.5,19860315,315,1985
1986-03-16,1986,3,75,13.396,10.3,-1.8,0,2.9,2.8,59.3,1.6,8,19860316,316,1985
1986-03-17,1986,3,76,14.153,13.1,-4,0,2.2,3.7,64.8,0.9,8.7,19860317,317,1985
1986-03-18,1986,3,77,5.769,5.5,3.8,15.8,1.1,4.6,78.3,1.7,0,19860318,318,1985
1986-03-19,1986,3,78,6.106,6.4,2.8,0.1,1.3,4.2,83.5,2.1,0.3,19860319,319,1985
1986-03-20,1986,3,79,14.396,12.2,-1.2,0,2.4,5.1,64.8,1.2,8.7,19860320,320,1985
1986-03-21,1986,3,80,12.603,15.7,2.5,0,2.6,7.9,63.5,0.8,6.8,19860321,321,1985
1986-03-22,1986,3,81,5.943,9.3,4.8,2,1,6.7,80,1,0,19860322,322,1985
1986-03-23,1986,3,82,12.248,11.5,1.6,0,2.5,6.1,76,1.3,6.3,19860323,323,1985
1986-03-24,1986,3,83,12.615,13,-0.6,0,2.8,4.8,66,1.2,6.6,19860324,324,1985
1986-03-25,1986,3,84,16.991,15.9,-3.3,0,3.5,5.3,50.8,1.2,10.9,19860325,325,1985
1986-03-26,1986,3,85,15.969,17.2,0.4,0,3.6,7.9,51.8,1,9.8,19860326,326,1985
1986-03-27,1986,3,86,14.433,18.6,0.3,0,3.2,8.7,58.3,0.7,8.2,19860327,327,1985
1986-03-28,1986,3,87,10.859,21.5,4.8,0,2.9,11.4,54.8,0.9,4.6,19860328,328,1985
1986-03-29,1986,3,88,14.475,19.9,3.6,0,3.5,11.1,56.3,1.2,8.1,19860329,329,1985
1986-03-30,1986,3,89,6.69,10.9,2.4,0,1.6,7.8,69.8,1.4,0.4,19860330,330,1985
1986-03-31,1986,3,90,17.481,15.6,-2.2,0,4.2,6,53.8,1.4,10.9,19860331,331,1985
1986-04-01,1986,4,91,16.326,18.8,-3,0,3.9,7.5,52,1,9.7,19860401,401,1985
1986-04-02,1986,4,92,16.605,22.8,-1.8,0,4.1,9.8,48.8,0.8,9.9,19860402,402,1985
1986-04-03,1986,4,93,6.444,11.8,5.1,0,1.2,9.3,77.5,1,0,19860403,403,1985
1986-04-04,1986,4,94,16.749,21.2,6.2,0,4.8,12.8,54.5,1.7,9.9,19860404,404,1985
1986-04-05,1986,4,95,17.963,20,2.6,0,4.6,10.7,46.5,1.3,11,19860405,405,1985
1986-04-06,1986,4,96,18.14,16.8,0.8,0,5.1,8.2,43.8,2.3,11.1,19860406,406,1985
1986-04-07,1986,4,97,17.689,18,-2.8,0,3.5,6.5,50.8,0.9,10.6,19860407,407,1985
1986-04-08,1986,4,98,6.742,15.6,1.5,0.2,1.4,8.7,68.3,1.1,0.1,19860408,408,1985
1986-04-09,1986,4,99,6.78,18.6,9.6,0.4,0.9,13.5,89,0.5,0.1,19860409,409,1985
1986-04-10,1986,4,100,16.415,19.3,9,4.5,4.3,14.7,76.5,1.6,9.2,19860410,410,1985
1986-04-11,1986,4,101,16.794,14.4,1,0,5.4,8.3,34.5,2.8,9.5,19860411,411,1985
1986-04-12,1986,4,102,19.081,18.8,-2.5,0,4.7,7,48.8,1.5,11.6,19860412,412,1985
1986-04-13,1986,4,103,18.297,22,-2,0,4.7,9.6,47.5,0.9,10.8,19860413,413,1985
1986-04-14,1986,4,104,13.885,23.9,1.2,15.2,3.2,11,65,1.1,6.6,19860414,414,1985
1986-04-15,1986,4,105,16.071,19.3,3.3,11.7,4.1,11.1,72,2.5,8.6,19860415,415,1985
1986-04-16,1986,4,106,19.442,18.1,-0.5,0,4.2,8.9,53.8,1.3,11.7,19860416,416,1985
1986-04-17,1986,4,107,13.606,18,1.5,0,2.6,10,66.3,1,6.2,19860417,417,1985
1986-04-18,1986,4,108,18.272,24.9,7.1,0,4.9,14.9,60.8,1.1,10.5,19860418,418,1985
1986-04-19,1986,4,109,18.973,25.3,4.9,0,5,15.2,68.5,1.2,11.1,19860419,419,1985
1986-04-20,1986,4,110,17.842,20.2,6.9,0,5,14.3,56.3,1.6,10,19860420,420,1985
1986-04-21,1986,4,111,16.381,21.9,1.6,0,4.6,12.5,47.5,0.6,8.6,19860421,421,1985
1986-04-22,1986,4,112,19.027,23.3,8.3,0,4.9,15.4,55.5,1,11,19860422,422,1985
1986-04-23,1986,4,113,19.728,24.2,3.9,0,5.4,13.4,57,0.8,11.6,19860423,423,1985
1986-04-24,1986,4,114,19.453,26.4,6.8,0,6,17.4,61,2.1,11.3,19860424,424,1985
1986-04-25,1986,4,115,8.3,24.4,15.8,1.7,2.3,20,86.8,1,1,19860425,425,1985
1986-04-26,1986,4,116,7.241,22.3,17.8,2.2,1.8,20,92.8,0.9,0,19860426,426,1985
1986-04-27,1986,4,117,9.997,17.8,11.8,2.8,1.7,15.1,86.8,1.1,2.5,19860427,427,1985
1986-04-28,1986,4,118,18.441,23.2,9.2,0,5,14.8,63,1.3,10.2,19860428,428,1985
1986-04-29,1986,4,119,18.811,25,6.4,0,5,15.1,60.8,1,10.5,19860429,429,1985
1986-04-30,1986,4,120,10.639,24,10.9,0,2.7,16.8,61.8,0.8,3,19860430,430,1985
1986-05-01,1986,5,121,7.38,15.6,11,26.1,0.8,12.5,90.3,0.7,0,19860501,501,1985
1986-05-02,1986,5,122,16.079,21.8,9.5,0,2.6,16.4,76.3,1,7.9,19860502,502,1985
1986-05-03,1986,5,123,14.575,24.2,12,0,3.5,17.7,83,0.7,6.5,19860503,503,1985
1986-05-04,1986,5,124,19.008,26.3,9.2,0,4.8,17,71.3,1,10.5,19860504,504,1985
1986-05-05,1986,5,125,19.375,27.8,8.5,0,4.8,18,60.8,1,10.8,19860505,505,1985
1986-05-06,1986,5,126,19.52,26.8,9.5,0,5.2,17.8,59.3,1,10.9,19860506,506,1985
1986-05-07,1986,5,127,20.657,26.3,6.5,0,5.7,16.6,59.5,1.4,11.9,19860507,507,1985
1986-05-08,1986,5,128,20.802,27.1,7.3,0,6,17.6,56,1.7,12,19860508,508,1985
1986-05-09,1986,5,129,19.177,21.3,9,3.5,5.5,16.3,75.8,1.6,10.5,19860509,509,1985
1986-05-10,1986,5,130,15.668,22.7,7.7,0,4,14.6,76,1.2,7.3,19860510,510,1985
1986-05-11,1986,5,131,20.012,22.4,11,0,5.8,16,73.3,1.1,11.2,19860511,511,1985
1986-05-12,1986,5,132,17.383,24.5,8.2,0,4.7,16.6,77.8,1.2,8.8,19860512,512,1985
1986-05-13,1986,5,133,7.657,21.8,15,24.3,2.1,17.1,86.8,0.9,0,19860513,513,1985
1986-05-14,1986,5,134,21.204,20.8,11.4,2.8,6.2,15.9,71,2.1,12.2,19860514,514,1985
1986-05-15,1986,5,135,7.695,15.9,11,0,3.2,12.6,84.3,2.7,0,19860515,515,1985
1986-05-16,1986,5,136,18.481,20.7,9.8,0,4.8,14.5,77.5,1.4,9.7,19860516,516,1985
1986-05-17,1986,5,137,21.281,29.4,6.4,0,5.4,17.4,66.5,0.9,12.2,19860517,517,1985
1986-05-18,1986,5,138,17.859,28.5,12.2,40.2,3.6,20.3,74.5,1.7,9.1,19860518,518,1985
1986-05-19,1986,5,139,7.765,19.4,15.8,16.2,1.3,17.9,95.8,0.7,0,19860519,519,1985
1986-05-20,1986,5,140,19.457,22.6,10.8,0,5.8,16.8,66.3,1.5,10.5,19860520,520,1985
1986-05-21,1986,5,141,19.922,21.3,8,0,5.5,15,73,1.4,10.9,19860521,521,1985
1986-05-22,1986,5,142,18.161,24.6,8.8,0,5.2,15.3,73.3,1,9.3,19860522,522,1985
1986-05-23,1986,5,143,21.406,27,8.2,0,6.3,17.6,66,1.3,12.2,19860523,523,1985
1986-05-24,1986,5,144,20.422,25.7,11.6,0,6.4,18.5,67.3,1.9,11.3,19860524,524,1985
1986-05-25,1986,5,145,10.75,24.9,14.4,0,2.7,18.5,85,0.6,2.6,19860525,525,1985
1986-05-26,1986,5,146,8.201,21.7,13.5,0,2.8,17,72.8,0.7,0.3,19860526,526,1985
1986-05-27,1986,5,147,17.016,24.9,13.3,0,4.7,18.5,70.5,0.9,8.2,19860527,527,1985
1986-05-28,1986,5,148,16.918,26.4,11.8,0,3.7,19.2,78.3,1.1,8.1,19860528,528,1985
1986-05-29,1986,5,149,8.906,21.4,15.6,23.1,1.5,18.3,93.3,0.9,0.9,19860529,529,1985
1986-05-30,1986,5,150,21.624,29,13.3,0,5.7,20.7,80.8,1,12.3,19860530,530,1985
1986-05-31,1986,5,151,18.514,29,14.5,0,4.2,20.7,84,0.9,9.5,19860531,531,1985
1986-06-01,1986,6,152,19.975,28,14.7,0,5,21.5,80.8,1.2,10.8,19860601,601,1985
1986-06-02,1986,6,153,18.312,29.1,15.7,0,4.5,22.2,79.3,0.7,9.3,19860602,602,1985
1986-06-03,1986,6,154,20.217,30.7,15.5,0,5.6,23.4,72.3,1.2,11,19860603,603,1985
1986-06-04,1986,6,155,16.992,29.7,16.3,0,5.5,22.2,79.3,1.1,8.1,19860604,604,1985
1986-06-05,1986,6,156,18.45,26.8,16.2,0.8,5.4,20.9,81.8,1.2,9.4,19860605,605,1985
1986-06-06,1986,6,157,8.309,19.2,14.5,70.1,1.2,17.5,95,0.6,0.3,19860606,606,1985
1986-06-07,1986,6,158,18.464,26.2,14.5,0,5,19.3,82,1.1,9.4,19860607,607,1985
1986-06-08,1986,6,159,20.701,30.2,13,0,6,20.1,78.8,1.1,11.4,19860608,608,1985
1986-06-09,1986,6,160,20.818,30.5,12.2,0,6.2,21.3,72.5,0.9,11.5,19860609,609,1985
1986-06-10,1986,6,161,20.265,30.6,13.9,0,5.8,22.4,76.5,1.1,11,19860610,610,1985
1986-06-11,1986,6,162,20.827,31.3,17.6,0,7.8,24.4,65.5,1.2,11.5,19860611,611,1985
1986-06-12,1986,6,163,19.046,29.8,16.2,0,5.4,23.5,51.3,1.3,9.9,19860612,612,1985
1986-06-13,1986,6,164,8.01,24,18.5,0.4,1.8,20.7,89,1,0,19860613,613,1985
1986-06-14,1986,6,165,8.459,21.5,17,11.5,1.4,18.4,93.5,0.9,0.4,19860614,614,1985
1986-06-15,1986,6,166,9.13,24.6,17.2,1,1.9,20.5,90.8,0.7,1,19860615,615,1985
1986-06-16,1986,6,167,8.017,21,19,43.9,0.9,20,96,0.6,0,19860616,616,1985
1986-06-17,1986,6,168,10.36,22.8,18.4,0.3,2.8,20.1,91.5,2.2,2.1,19860617,617,1985
1986-06-18,1986,6,169,16.491,26.6,17.6,0,4.6,21.1,85.5,2,7.6,19860618,618,1985
1986-06-19,1986,6,170,13.482,28.4,15.2,0,3.1,21.2,88,1,4.9,19860619,619,1985
1986-06-20,1986,6,171,12.032,27.6,16.5,0,2.5,21.8,87.3,0.8,3.6,19860620,620,1985
1986-06-21,1986,6,172,13.257,28.9,18.8,0,4,23.3,84,0.9,4.7,19860621,621,1985
1986-06-22,1986,6,173,8.018,24.6,19,3.4,1.2,21.7,94.8,1,0,19860622,622,1985
1986-06-23,1986,6,174,8.017,21.8,18.5,43.9,1,20.1,95,1.1,0,19860623,623,1985
1986-06-24,1986,6,175,8.014,22,19.7,78.1,0.6,21,95.8,0.6,0,19860624,624,1985
1986-06-25,1986,6,176,8.903,27.4,21,61.4,2,22.8,95.8,1.3,0.8,19860625,625,1985
1986-06-26,1986,6,177,19.257,30.9,21.1,0,5.7,25.2,84,0.8,10.1,19860626,626,1985
1986-06-27,1986,6,178,14.352,29.7,21.1,0,4.1,24.6,86.8,1.1,5.7,19860627,627,1985
1986-06-28,1986,6,179,8.001,28.2,23.1,42.9,1.8,25.1,94.8,1,0,19860628,628,1985
1986-06-29,1986,6,180,14.119,29.6,20.6,0,3.2,25.3,93.8,1.4,5.5,19860629,629,1985
1986-06-30,1986,6,181,21.125,29.3,16.8,0,5.6,22.4,83.8,1.2,11.8,19860630,630,1985
1996-10-01,1996,10,275,14.059,26.7,12.8,0,,20.7,53,2.1,9.4,19961001,1001,1996
1996-10-02,1996,10,276,5.307,19.8,13.1,0,,17,59.5,1.2,0,19961002,1002,1996
1996-10-03,1996,10,277,10.308,22.8,13.2,7,,15.9,70.8,1.1,5.5,19961003,1003,1996
1996-10-04,1996,10,278,11.881,23.4,10.9,2.5,,16.1,69.5,1.2,7.3,19961004,1004,1996
1996-10-05,1996,10,279,10.169,24.6,9,0,,14.8,69.8,1,5.5,19961005,1005,1996
1996-10-06,1996,10,280,5.132,22.1,11,24,,17,72,1.9,0,19961006,1006,1996
1996-10-07,1996,10,281,5.088,15.5,10.1,1.5,,12.5,69,0.9,0,19961007,1007,1996
1996-10-08,1996,10,282,11.121,19.5,6.5,0,,11.1,62.3,1.2,6.8,19961008,1008,1996
1996-10-09,1996,10,283,12.645,21.9,4.2,0,,11.5,64.5,1.1,8.6,19961009,1009,1996
1996-10-10,1996,10,284,11.677,21.1,1.4,0,,10.4,64.8,0.7,7.6,19961010,1010,1996
1996-10-11,1996,10,285,11.069,23.6,3.1,0,,11.7,67.3,0.6,7,19961011,1011,1996
1996-10-12,1996,10,286,9.156,24.1,8.5,0,,14.9,65,0.8,4.9,19961012,1012,1996
1996-10-13,1996,10,287,11.438,25.5,6.3,0,,13.4,61.8,0.6,7.6,19961013,1013,1996
1996-10-14,1996,10,288,12.31,25.1,9,0,,15.2,62.8,1.1,8.7,19961014,1014,1996
1996-10-15,1996,10,289,13.343,19.2,4.5,0,,12.6,54.3,2.4,10,19961015,1015,1996
1996-10-16,1996,10,290,12.825,19.1,0.6,0,,9.4,60.8,1.1,9.5,19961016,1016,1996
1996-10-17,1996,10,291,8.911,18.3,0.5,0,,9.1,64.5,0.6,5,19961017,1017,1996
1996-10-18,1996,10,292,6.563,21,7.3,0,,14.4,65,0.7,2.3,19961018,1018,1996
1996-10-19,1996,10,293,12.478,21.2,5,0,,12.2,62.3,1.4,9.4,19961019,1019,1996
1996-10-20,1996,10,294,11.389,22,1.9,0,,10.3,65.5,0.7,8.2,19961020,1020,1996
1996-10-21,1996,10,295,12.305,21.8,5.2,0,,12.6,64.5,0.9,9.4,19961021,1021,1996
1996-10-22,1996,10,296,11.477,23.3,2.7,0,,10.9,64.8,0.8,8.5,19961022,1022,1996
1996-10-23,1996,10,297,7.372,23.5,5.3,0,,14.4,66.3,0.6,3.6,19961023,1023,1996
1996-10-24,1996,10,298,9.03,27.1,13.5,0,,19.9,64.3,0.7,5.7,19961024,1024,1996
1996-10-25,1996,10,299,4.337,17.6,10.6,5.5,,14.9,66.5,1.4,0,19961025,1025,1996
1996-10-26,1996,10,300,11.077,14.3,-0.9,0,,8.1,47,2.2,8.4,19961026,1026,1996
1996-10-27,1996,10,301,11.801,18.5,-3.4,0,,5.6,64,0.8,9.4,19961027,1027,1996
1996-10-28,1996,10,302,8.848,20.1,1.4,0,,9.4,66,0.7,5.8,19961028,1028,1996
1996-10-29,1996,10,303,9.973,24,4.3,0,,11.3,63,0.9,7.3,19961029,1029,1996
1996-10-30,1996,10,304,9.666,24.2,4,0,,13.1,67.3,0.6,7,19961030,1030,1996
1996-10-31,1996,10,305,4.111,18.8,12.5,19.5,,14.5,71.8,1.3,0,19961031,1031,1996
1996-11-01,1996,11,306,4.075,15.9,13.4,33,,14.2,71.8,2.4,0,19961101,1101,1996
1996-11-02,1996,11,307,6.209,16.8,2.9,0,,11.6,63,1.2,2.8,19961102,1102,1996
1996-11-03,1996,11,308,9.474,18.6,0.2,0,,6.8,63.3,0.7,7.1,19961103,1103,1996
1996-11-04,1996,11,309,3.971,18.3,0.7,0.5,,9.2,67,0.5,0,19961104,1104,1996
1996-11-05,1996,11,310,3.937,17.5,11.3,7.5,,14.7,75.8,0.5,0,19961105,1105,1996
1996-11-06,1996,11,311,10.795,16.1,5.9,0,,11,48.5,2,9.1,19961106,1106,1996
1996-11-07,1996,11,312,3.871,12,4.1,0,,8.5,57.3,0.5,0,19961107,1107,1996
1996-11-08,1996,11,313,3.839,13.5,8.6,9.5,,10.3,70.3,0.8,0,19961108,1108,1996
1996-11-09,1996,11,314,3.807,13.9,6,22,,11.5,71,1.5,0,19961109,1109,1996
1996-11-10,1996,11,315,7.999,16.5,4.9,0,,9.1,68.8,0.7,5.7,19961110,1110,1996
1996-11-11,1996,11,316,8.02,21.2,5.3,0.5,,10.7,62.5,0.8,5.8,19961111,1111,1996
1996-11-12,1996,11,317,9.58,17.1,2.4,0,,8.2,68.3,1.6,8,19961112,1112,1996
1996-11-13,1996,11,318,9.593,14.5,-0.3,0,,5.6,63,0.9,8.1,19961113,1113,1996
1996-11-14,1996,11,319,6.561,10.7,-0.9,0,,3.4,64,1.1,4,19961114,1114,1996
1996-11-15,1996,11,320,8.972,9.1,-2,0,,2.6,62.3,1.3,7.4,19961115,1115,1996
1996-11-16,1996,11,321,9.924,11,-4.7,0,,2.3,59.3,0.9,8.8,19961116,1116,1996
1996-11-17,1996,11,322,3.579,8.8,2.2,2.5,,5.1,57.3,1,0,19961117,1117,1996
1996-11-18,1996,11,323,6.113,10,-1,3.5,,4.3,63,1.4,3.6,19961118,1118,1996
1996-11-19,1996,11,324,8.2,13.9,0.5,0,,6.3,62.8,0.6,6.6,19961119,1119,1996
1996-11-20,1996,11,325,4.35,14.1,-0.6,0,,5.5,64,0.9,1.2,19961120,1120,1996
1996-11-21,1996,11,326,5.305,11.2,0.4,0,,7.8,49,2.6,2.6,19961121,1121,1996
1996-11-22,1996,11,327,9.045,11,-2.9,0,,3.1,57.3,1.3,8,19961122,1122,1996
1996-11-23,1996,11,328,4.549,11.7,-3.6,0,,2.3,59.8,0.3,1.6,19961123,1123,1996
1996-11-24,1996,11,329,8.886,13.9,-1.9,0,,5.6,60,0.9,7.9,19961124,1124,1996
1996-11-25,1996,11,330,8.568,15.2,-4.3,0,,2.9,63.8,0.5,7.5,19961125,1125,1996
1996-11-26,1996,11,331,4.269,14.4,-1.6,9,,6.5,63.8,0.5,1.3,19961126,1126,1996
1996-11-27,1996,11,332,4.178,11.2,-0.4,0.5,,5.9,53.3,3.5,1.2,19961127,1127,1996
1996-11-28,1996,11,333,8.999,7.4,-2.3,0,,1,45.5,1.6,8.3,19961128,1128,1996
1996-11-29,1996,11,334,3.797,4.9,-0.7,0.6,,0.8,63.5,0.9,0.7,19961129,1129,1996
1996-11-30,1996,11,335,3.644,2.6,-5,13.6,,-0.8,67,1.6,0.5,19961130,1130,1996
1996-12-01,1996,12,336,4.775,-0.8,-13.6,1.5,,-5.6,62.8,1.7,2.2,19961201,1201,1996
1996-12-02,1996,12,337,8.457,3.1,-14.2,0,,-6,70,0.5,7.7,19961202,1202,1996
1996-12-03,1996,12,338,8.227,5.4,-9.9,0,,-3.1,67.8,0.4,7.4,19961203,1203,1996
1996-12-04,1996,12,339,3.248,5.3,-3.4,12,,1.4,71.3,1.1,0,19961204,1204,1996
1996-12-05,1996,12,340,3.235,4.8,-4.4,2.1,,1.5,63.5,3,0,19961205,1205,1996
1996-12-06,1996,12,341,8.285,1.1,-8.2,1.4,,-3.4,69.3,0.7,7.6,19961206,1206,1996
1996-12-07,1996,12,342,8.33,1.6,-6.3,1.5,,-1.8,62.8,1.5,7.7,19961207,1207,1996
1996-12-08,1996,12,343,5.524,5.8,-6.2,0,,-0.4,66.5,0.5,3.5,19961208,1208,1996
1996-12-09,1996,12,344,7.298,10.7,-1.4,0,,2.5,64.3,0.8,6.2,19961209,1209,1996
1996-12-10,1996,12,345,5.829,9.6,-3.3,0,,1,66.5,0.8,4,19961210,1210,1996
